2025-07-21 18:56:31,305 - DingTalk - INFO - 启动钉钉客户端
2025-07-21 18:56:31,305 - DingTalk - INFO - 应用ID：dingl9elinjlttwmpsxq
2025-07-21 18:56:31,305 - DingTalk - INFO - 使用凭证连接钉钉
2025-07-21 18:56:31,305 - DingTalk - INFO - 钉钉客户端连接成功
2025-07-21 18:56:31,305 - DingTalk - INFO - 已注册ChatbotMessage的回掉处理器
2025-07-21 18:56:31,305 - DingTalk - INFO - 正在启动钉钉客户端...
2025-07-21 19:02:14,722 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:15,546 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '293385e0-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:02:18,563 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:19,461 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '2b847c13-6622-11f0-832b-b613d2b14d1f'}
2025-07-21 19:02:22,471 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:23,512 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '2df331da-6622-11f0-bee8-0eb3b764c0bb'}
2025-07-21 19:02:26,526 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:27,548 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '304f3312-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:02:30,562 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:31,544 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '32b29960-6622-11f0-b05d-329bedae46d2'}
2025-07-21 19:02:34,551 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:35,395 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '35084cc3-6622-11f0-80bd-52afbb2bd5e8'}
2025-07-21 19:02:38,409 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:39,197 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '374cc887-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:02:42,212 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:43,061 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '3999f1c7-6622-11f0-884b-5a20030ba585'}
2025-07-21 19:02:46,076 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:46,944 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '3be7138c-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:02:49,958 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:50,738 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '3e2c5d48-6622-11f0-bebd-26ca3a8714ef'}
2025-07-21 19:02:53,752 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:54,609 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '407b54c8-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:02:57,622 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:02:58,474 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '42c98141-6622-11f0-b7a2-faf2d53e39a8'}
2025-07-21 19:03:01,487 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:02,329 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '4514c2be-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:03:05,347 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:06,246 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '476ad79b-6622-11f0-bebd-26ca3a8714ef'}
2025-07-21 19:03:09,262 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:10,141 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '49bc3f86-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:03:13,162 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:14,026 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '4c0e9a59-6622-11f0-b05d-329bedae46d2'}
2025-07-21 19:03:17,039 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:17,864 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '4e571e37-6622-11f0-884b-5a20030ba585'}
2025-07-21 19:03:20,901 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:21,834 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '50aa87a8-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:03:24,852 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:25,801 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '5312ab9f-6622-11f0-89fb-2eaa794b294e'}
2025-07-21 19:03:28,819 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:29,617 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '555a306b-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:03:32,636 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:33,505 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '57aaf3a1-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:03:36,522 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:37,412 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '59fe6d86-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:03:40,425 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:41,273 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '5c4c59d3-6622-11f0-bebd-26ca3a8714ef'}
2025-07-21 19:03:44,293 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:45,156 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '5e9d3981-6622-11f0-8d8a-de809d1c6511'}
2025-07-21 19:03:48,187 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:49,072 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '60effb8f-6622-11f0-8d8a-de809d1c6511'}
2025-07-21 19:03:52,086 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:52,957 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '6341e38f-6622-11f0-b7a2-faf2d53e39a8'}
2025-07-21 19:03:55,971 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:03:57,203 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '65cad844-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:04:00,213 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:01,019 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '68100b5d-6622-11f0-884b-5a20030ba585'}
2025-07-21 19:04:04,032 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:04,973 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '6a5f57b2-6622-11f0-80bd-52afbb2bd5e8'}
2025-07-21 19:04:07,989 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:08,876 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '6cbdcfed-6622-11f0-89fb-2eaa794b294e'}
2025-07-21 19:04:11,897 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:12,718 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '6f0aa973-6622-11f0-8bc5-6647947ab531'}
2025-07-21 19:04:15,734 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:16,714 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '716728d5-6622-11f0-89fb-2eaa794b294e'}
2025-07-21 19:04:19,731 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:20,555 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '73b722ed-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:04:23,568 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:24,409 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '760280de-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:04:27,421 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:28,231 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '784acc39-6622-11f0-8d8a-de809d1c6511'}
2025-07-21 19:04:31,247 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:32,074 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '7a93de09-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:04:35,092 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:35,949 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '7ce29e28-6622-11f0-bebd-26ca3a8714ef'}
2025-07-21 19:04:38,970 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:39,806 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '7f30fbc1-6622-11f0-b7a2-faf2d53e39a8'}
2025-07-21 19:04:42,828 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:43,709 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '81804f23-6622-11f0-832b-b613d2b14d1f'}
2025-07-21 19:04:46,715 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:47,684 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '83e21960-6622-11f0-8bc5-6647947ab531'}
2025-07-21 19:04:50,690 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:51,476 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '8624dd77-6622-11f0-b05d-329bedae46d2'}
2025-07-21 19:04:54,485 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:55,293 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '886a016b-6622-11f0-bebd-26ca3a8714ef'}
2025-07-21 19:04:58,303 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:04:59,110 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '8ab29735-6622-11f0-80bd-52afbb2bd5e8'}
2025-07-21 19:05:02,121 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:02,994 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '8d01aac8-6622-11f0-b05d-329bedae46d2'}
2025-07-21 19:05:06,009 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:06,873 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '8f4ba74b-6622-11f0-80bd-52afbb2bd5e8'}
2025-07-21 19:05:09,889 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:10,822 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '91abdc81-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:05:13,840 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:14,672 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '93f8cd83-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:05:17,689 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:18,495 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '96408bcd-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:05:21,501 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:22,368 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '988d15cb-6622-11f0-b05d-329bedae46d2'}
2025-07-21 19:05:25,380 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:26,180 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '9ad34578-6622-11f0-8d8a-de809d1c6511'}
2025-07-21 19:05:29,187 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:30,011 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '9d1d4a71-6622-11f0-80bd-52afbb2bd5e8'}
2025-07-21 19:05:33,019 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:33,826 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': '9f6207de-6622-11f0-b7a2-faf2d53e39a8'}
2025-07-21 19:05:36,835 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:37,638 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a1a8432e-6622-11f0-bebd-26ca3a8714ef'}
2025-07-21 19:05:40,644 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:41,493 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a3f45fc3-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:05:44,508 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:45,376 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a64375c5-6622-11f0-89fb-2eaa794b294e'}
2025-07-21 19:05:48,389 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:49,268 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'a896a172-6622-11f0-bebd-26ca3a8714ef'}
2025-07-21 19:05:52,279 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:53,140 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'aae5847d-6622-11f0-bebd-26ca3a8714ef'}
2025-07-21 19:05:56,157 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:05:57,064 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'ad326df2-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:06:00,074 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:06:00,851 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'af7f02f7-6622-11f0-89fb-2eaa794b294e'}
2025-07-21 19:06:03,856 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:06:04,663 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b1c1a496-6622-11f0-8bff-5215a8ef9827'}
2025-07-21 19:06:07,668 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:06:08,515 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b40eb7ef-6622-11f0-89fb-2eaa794b294e'}
2025-07-21 19:06:11,522 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:06:12,321 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b6545986-6622-11f0-8bc5-6647947ab531'}
2025-07-21 19:06:15,329 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:06:16,239 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'b8aa8665-6622-11f0-bebd-26ca3a8714ef'}
2025-07-21 19:06:19,246 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:06:20,092 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'baf5a355-6622-11f0-8d8a-de809d1c6511'}
2025-07-21 19:06:23,097 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:06:23,922 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'bd3f0dbd-6622-11f0-884b-5a20030ba585'}
2025-07-21 19:06:26,927 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:06:27,736 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'bf8538f3-6622-11f0-b05d-329bedae46d2'}
2025-07-21 19:06:30,747 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:06:31,597 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'c1d13d8a-6622-11f0-80c0-7e88154b8801'}
2025-07-21 19:06:34,613 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
2025-07-21 19:06:35,441 - DingTalk - INFO - endpoint is {'endpoint': 'wss://wss-open-connection.dingtalk.com:443/connect', 'ticket': 'c41d6eb0-6622-11f0-89fb-2eaa794b294e'}
2025-07-21 19:06:38,447 - DingTalk - INFO - open connection, url=https://api.dingtalk.com/v1.0/gateway/connections/open
